15.	tok	 au e chlini schwöster haha ouu okee :)) wie alt ? :) 
	msg_id	 237612[1-4] 237613[5-12] 
	spk	 spk565[1-4] spk564[5-12] 


16.	tok	 het am 12. nov. gha haha okee :)) dini ? 20. 4. 
	msg_id	 237616[1-5] 237617[6-8] 237618[9-10] 237619[11-13] 
	spk	 spk565[1-5] spk564[6-8] spk565[9-10] spk564[11-13] 


17.	tok	 dini ? 20. 4. :)) haha okk :)) :p hehe emojiQspeakNoEvilMonkey mediaQremoved 
	msg_id	 237618[1-2] 237619[3-5] 237620[6-7] 237621[8-8] 237622[9-9] 237623[10-10] 237624[11-11] 237625[12-12] 
	spk	 spk565[1-2] spk564[3-5] spk565[6-7] spk564[8-8] spk565[9-9] spk564[10-10] spk565[11-11] spk564[12-12] 


18.	tok	 schlagdenraab ? : € :) haha okee :) haha nei au nöd 
	msg_id	 237632[1-4] 237633[5-5] 237634[6-8] 237635[9-13] 
	spk	 spk564[1-4] spk564[5-5] spk564[6-8] spk565[9-13] 


19.	tok	 günnt denn zahl ich ser eppis okk easyy ;))) :) bisch sicher 
	msg_id	 237800[1-6] 237801[7-9] 237802[10-10] 237803[11-20] 
	spk	 spk565[1-6] spk564[7-9] spk564[10-10] spk564[11-20] 


20.	tok	 isch egal welle nimmsch ? ;) okk denn seget mer mit wiwviel 
	msg_id	 237806[1-6] 237807[7-14] 
	spk	 spk564[1-6] spk564[7-14] 


21.	tok	 :) hahah ja ehm ka 67 okk denn 68 ;) hahahh emojiQfaceWithStuckOutTongueAndTightlyClosedEyes 
	msg_id	 237814[1-1] 237815[2-6] 237816[7-10] 237817[11-12] 
	spk	 spk564[1-1] spk565[2-6] spk564[7-10] spk565[11-12] 


22.	tok	 sie ischs so voll ; ähmm okee ? hahahaa emojiQfaceWithTearsOfJoy ugh scheiss 
	msg_id	 237861[1-8] 237862[9-10] 237863[11-13] 
	spk	 spk565[1-8] spk564[9-10] spk565[11-13] 


23.	tok	 ich han ka mit so sace okee :)) Hesch du am mentig 
	msg_id	 238117[1-6] 238118[7-8] 238119[9-15] 
	spk	 spk565[1-6] spk564[7-8] spk564[9-15] 


24.	tok	 haha nei warum meinsch ?! ahh okee sorry irgendeppert ebbe schoo aber 
	msg_id	 238120[1-5] 238121[6-16] 
	spk	 spk565[1-5] spk564[6-16] 


25.	tok	 ? :)) aah ehm ka .. okee :) mediaQremoved Haha hesch gseh 
	msg_id	 238121[1-2] 238122[3-6] 238123[7-8] 238124[9-9] 238125[10-25] 
	spk	 spk564[1-2] spk565[3-6] spk564[7-8] spk564[9-9] spk564[10-25] 


26.	tok	 hahahah ja ok ich seg 72 okk ;)) viel glück immerno emojiQtwoHearts 
	msg_id	 238161[1-2] 238162[3-6] 238163[7-8] 238164[9-12] 
	spk	 spk565[1-2] spk565[3-6] spk564[7-8] spk564[9-12] 


27.	tok	 ja glaub scho ;) mhmm :// okee hä aber célestine gaht ja 
	msg_id	 238184[1-4] 238185[5-7] 238186[8-38] 
	spk	 spk565[1-4] spk564[5-7] spk565[8-38] 


28.	tok	 .. ii die 4. 13 ouu okee :)) und schomal eppis mit 
	msg_id	 238197[1-4] 238198[5-5] 238199[6-16] 
	spk	 spk565[1-4] spk565[5-5] spk564[6-16] 


29.	tok	 gesse , ii de medio glernt okee viel glück ;)) aber egal 
	msg_id	 238202[1-6] 238203[7-10] 238204[11-20] 
	spk	 spk565[1-6] spk564[7-10] spk565[11-20] 


30.	tok	 gipfelii oder es cola zero :) okee denn .. :)) aber eig 
	msg_id	 238223[1-6] 238224[7-10] 238225[11-20] 
	spk	 spk565[1-6] spk564[7-10] spk565[11-20] 


31.	tok	 guet denn am ziestig oder so okk :)) JULIEN ISCH SCHEISSEE HAHA 
	msg_id	 238233[1-6] 238234[7-8] 238235[9-12] 
	spk	 spk565[1-6] spk564[7-8] spk564[9-12] 


32.	tok	 was hesch morn soo ? haha okk ;) ehm mathi , latin 
	msg_id	 238327[1-5] 238328[6-21] 
	spk	 spk564[1-5] spk565[6-21] 


33.	tok	 ? emojiQfaceWithLookOfTriumph hahaha gell emojiQwinkingFace hahah okk goodnight emojiQspeakNoEvilMonkey emojiQfatherChristmas emojiQfaceThrowingAKiss emojiQseeNoEvilMonkey 
	msg_id	 238365[1-2] 238366[3-5] 238367[6-13] 
	spk	 spk565[1-2] spk564[3-5] spk565[6-13] 


34.	tok	 vlt iwenn haha das heisst nei okee ... :/ nei es heisst 
	msg_id	 238378[1-2] 238379[3-9] 238380[10-14] 
	spk	 spk565[1-2] spk564[3-9] spk565[10-14] 


35.	tok	 :) mal luege ok ? :) okee :) ;) :) viel spass 
	msg_id	 238381[1-1] 238382[2-6] 238383[7-8] 238384[9-9] 238385[10-10] 238386[11-16] 
	spk	 spk564[1-1] spk565[2-6] spk564[7-8] spk565[9-9] spk564[10-10] spk564[11-16] 


36.	tok	 zrugkriegt ? ;) nei morn ouu okk bisch guet gsi ? :) 
	msg_id	 238395[1-3] 238396[4-5] 238397[6-12] 
	spk	 spk564[1-3] spk565[4-5] spk564[6-12] 


37.	tok	 so ) mit eusem dütshlehrer .. okee :) wen hender ? :) 
	msg_id	 238427[1-6] 238428[7-12] 
	spk	 spk565[1-6] spk564[7-12] 


38.	tok	 sis het geburi party -.- ouu okee ich han au e sis 
	msg_id	 238447[1-5] 238448[6-14] 
	spk	 spk565[1-5] spk564[6-14] 


39.	tok	 videos gschickt .. hahah wart haha okee :) haha ich han nur 
	msg_id	 238450[1-3] 238451[4-5] 238452[6-8] 238453[9-14] 
	spk	 spk565[1-3] spk565[4-5] spk564[6-8] spk565[9-14] 


40.	tok	 eifach blonder und chliner als ich okee schiick :)) mediaQremoved Iööhh haha 
	msg_id	 238455[1-6] 238456[7-9] 238457[10-10] 238458[11-13] 
	spk	 spk565[1-6] spk564[7-9] spk565[10-10] spk564[11-13] 


41.	tok	 huusfest .. ? haha sicheer :) okee :) :) :) hettsch jetzt 
	msg_id	 238481[1-3] 238482[4-6] 238483[7-8] 238484[9-9] 238485[10-10] 238486[11-19] 
	spk	 spk564[1-3] spk565[4-6] spk564[7-8] spk565[9-9] spk564[10-10] spk564[11-19] 


42.	tok	 ? mitm berkay ? ;) haha okee mal luege aber chan ich 
	msg_id	 238487[1-1] 238488[2-5] 238489[6-18] 
	spk	 spk565[1-1] spk564[2-5] spk565[6-18] 


43.	tok	 hahhaaa emojiQtropicalFish emojiQfaceWithTearsOfJoy weiss noni :) okee en guetee :)) hahah danke 
	msg_id	 238821[1-6] 238822[7-10] 238823[11-15] 
	spk	 spk565[1-6] spk564[7-10] spk565[11-15] 


44.	tok	 weiss ebe nani .. vlt thor okee :) luegsch wieder ? :) 
	msg_id	 238874[1-6] 238875[7-8] 238876[9-12] 
	spk	 spk565[1-6] spk564[7-8] spk564[9-12] 


45.	tok	 wieder ? :) haha nei ;) okay :) jetzt isch huere scheisse 
	msg_id	 238876[1-3] 238877[4-6] 238878[7-8] 238879[9-13] 
	spk	 spk564[1-3] spk565[4-6] spk564[7-8] spk564[9-13] 


46.	tok	 gluegt .. ? :)) thor :) okee :) haha hesch gseh ? 
	msg_id	 238965[1-4] 238966[5-6] 238967[7-8] 238968[9-18] 
	spk	 spk564[1-4] spk565[5-6] spk564[7-8] spk564[9-18] 


47.	tok	 du ? haha nei .. ouu okee wenn gasch ? :) bin 
	msg_id	 239033[1-2] 239034[3-5] 239035[6-11] 239036[12-15] 
	spk	 spk564[1-2] spk565[3-5] spk564[6-11] spk565[12-15] 


48.	tok	 aber susch chemmer scho ajaa voll okee wenns gaht also am mentig 
	msg_id	 239079[1-4] 239080[5-16] 
	spk	 spk565[1-4] spk564[5-16] 


49.	tok	 mitneh ? :) mir ischs egal okk find sicher eppert :) haha 
	msg_id	 239132[1-3] 239133[4-6] 239134[7-11] 239135[12-15] 
	spk	 spk564[1-3] spk565[4-6] spk564[7-11] spk565[12-15] 


50.	tok	 muschen au go luege :D hahaha okay :) :) haha hesch euses 
	msg_id	 239349[1-5] 239350[6-8] 239351[9-9] 239352[10-17] 
	spk	 spk564[1-5] spk565[6-8] spk564[9-9] spk564[10-17] 


51.	tok	 haha neii aber hüt abig :) okee es gseht scheisse us emojiQseeNoEvilMonkey 
	msg_id	 239353[1-6] 239354[7-18] 
	spk	 spk565[1-6] spk564[7-18] 


52.	tok	 dassiganz in wiis chum hahaha haha okk ;) ich zieh mich glaub 
	msg_id	 239367[1-5] 239368[6-17] 
	spk	 spk564[1-5] spk565[6-17] 


53.	tok	 meh hends ned gha ... hahah okk haha Gahn schomal go schlafe 
	msg_id	 239465[1-5] 239466[6-7] 239467[8-8] 239468[9-17] 
	spk	 spk564[1-5] spk565[6-7] spk564[8-8] spk564[9-17] 


54.	tok	 mennoo :( segs dir wenni chan okay ? :( jaa ok ;) 
	msg_id	 239534[1-9] 239535[10-12] 
	spk	 spk564[1-9] spk565[10-12] 


55.	tok	 ;) haha Wms ? heii fahree okee :) wie ischr gsi ? 
	msg_id	 239554[1-1] 239555[2-2] 239556[3-4] 239557[5-6] 239558[7-12] 
	spk	 spk565[1-1] spk564[2-2] spk564[3-4] spk565[5-6] spk564[7-12] 


56.	tok	 das luegt mini sis au haha okay :) mediaQremoved hahaha emojiQfaceWithTearsOfJoy haha 
	msg_id	 239636[1-5] 239637[6-8] 239638[9-9] 239639[10-11] 239640[12-16] 
	spk	 spk565[1-5] spk564[6-8] spk564[9-9] spk564[10-11] spk565[12-16] 


57.	tok	 aber ich chan nöd emojiQperseveringFace amahnn okee :D echt ned ? haha 
	msg_id	 239702[1-5] 239703[6-8] 239704[9-12] 
	spk	 spk565[1-5] spk564[6-8] spk564[9-12] 


58.	tok	 isch mega lustig hahaha jaaok wart okay emojiQokHandSign Isch ja geil *_* 
	msg_id	 239724[1-3] 239725[4-6] 239726[7-8] 239727[9-16] 
	spk	 spk565[1-3] spk564[4-6] spk565[7-8] spk564[9-16] 


59.	tok	 heissisch ? 9 haha [UserName] haha okay mediaQremoved Hett er ned schöni 
	msg_id	 239727[1-3] 239728[4-5] 239729[6-7] 239730[8-8] 239731[9-14] 
	spk	 spk564[1-3] spk565[4-5] spk564[6-7] spk564[8-8] spk564[9-14] 


60.	tok	 nid wenn mer genau heichömed oh oke en guete den wend wilsch 
	msg_id	 239781[1-5] 239782[6-18] 
	spk	 spk565[1-5] spk564[6-18] 


61.	tok	 boxe und spielt basketball :0 wow okay hahaha jaa gell raawrr emojiQtigerFace 
	msg_id	 239806[1-5] 239807[6-7] 239808[8-12] 
	spk	 spk564[1-5] spk565[6-7] spk564[8-12] 


62.	tok	 jetzt voll s streberli emojiQperseveringFace oh okee :// ich han en 3er 
	msg_id	 239915[1-5] 239916[6-13] 
	spk	 spk565[1-5] spk564[6-13] 


63.	tok	 en 3er emojiQgrinningFaceWithSmilingEyes ich en 3.5 okee :) :/ mal luege hoffentlich 
	msg_id	 239916[1-3] 239917[4-6] 239918[7-8] 239919[9-9] 239920[10-17] 
	spk	 spk564[1-3] spk565[4-6] spk564[7-8] spk565[9-9] spk564[10-17] 


64.	tok	 ? ^^ kuuhll haha haha jap okay :) wiesch wie geil wennd 
	msg_id	 239926[1-4] 239927[5-6] 239928[7-8] 239929[9-18] 
	spk	 spk564[1-4] spk565[5-6] spk564[7-8] spk564[9-18] 


65.	tok	 was hettsch welle gfregt werde ? oki danke . :) wieso ? 
	msg_id	 240056[1-6] 240057[7-10] 240058[11-13] 
	spk	 spk564[1-6] spk565[7-10] spk564[11-13] 


66.	tok	 ? :) haha nur so haha okay ^^ du ? haha ich 
	msg_id	 240058[1-2] 240059[3-5] 240060[6-8] 240061[9-10] 240062[11-18] 
	spk	 spk564[1-2] spk565[3-5] spk564[6-8] spk564[9-10] spk565[11-18] 


67.	tok	 au gfregt was los isch ahh okee musch den emal is spital 
	msg_id	 240062[1-5] 240063[6-7] 240064[8-13] 
	spk	 spk565[1-5] spk564[6-7] spk564[8-13] 


68.	tok	 nei sicher nòd allles ok :) okee eifach sege wenn :) haha 
	msg_id	 240115[1-6] 240116[7-11] 240117[12-14] 
	spk	 spk565[1-6] spk564[7-11] spk565[12-14] 


69.	tok	 au :p NNNN emojiQgrinningFaceWithSmilingEyes ouu haha okee warum bisch worde :) :( 
	msg_id	 240134[1-2] 240135[3-4] 240136[5-11] 240137[12-12] 
	spk	 spk565[1-2] spk564[3-4] spk564[5-11] spk565[12-12] 


70.	tok	 nid :/ luege mer 2 min okay :) haha dafuq ? haha 
	msg_id	 240346[1-2] 240347[3-6] 240348[7-8] 240349[9-9] 240350[10-12] 
	spk	 spk565[1-2] spk565[3-6] spk564[7-8] spk564[9-9] spk564[10-12] 


71.	tok	 nonig :// welle film ? :) okee the hobbit :) cooll :) 
	msg_id	 240404[1-2] 240405[3-6] 240406[7-7] 240407[8-10] 240408[11-14] 
	spk	 spk564[1-2] spk564[3-6] spk565[7-7] spk565[8-10] spk564[11-14] 


72.	tok	 em wisse blüemloo ii * haa okee :) danke viel mal emojiQwhiteSmilingFace 
	msg_id	 240531[1-3] 240532[4-5] 240533[6-8] 240534[9-14] 
	spk	 spk565[1-3] spk565[4-5] spk564[6-8] spk565[9-14] 


73.	tok	 egal musch keine bringe :) ahh okee :) wenns neuer sind nimmi 
	msg_id	 240537[1-5] 240538[6-14] 
	spk	 spk565[1-5] spk564[6-14] 


74.	tok	 . > > . < hahah okk das isch nervig Jepp :// 
	msg_id	 240916[1-2] 240917[3-5] 240918[6-10] 240919[11-12] 
	spk	 spk564[1-2] spk564[3-5] spk565[6-10] spk564[11-12] 


75.	tok	 es richtigs mobbing opfer warum ? okee wie wers wemmer mitem sylvestre 
	msg_id	 241228[1-4] 241229[5-6] 241230[7-31] 
	spk	 spk565[1-4] spk565[5-6] spk564[7-31] 


76.	tok	 , 2 a mediaQremoved 13 worde okay perf emojiQpersonRaisingBothHandsInCelebration wart churz hahahhaa 
	msg_id	 241246[1-3] 241247[4-4] 241248[5-6] 241249[7-11] 241250[12-14] 
	spk	 spk565[1-3] spk565[4-4] spk565[5-6] spk564[7-11] spk565[12-14] 


77.	tok	 denn wirder mega root emojiQfaceWithTearsOfJoy haha okay emojiQokHandSign emojiQpersonRaisingBothHandsInCelebration hahaahahaha emojiQfaceWithTearsOfJoy nachher 
	msg_id	 241266[1-5] 241267[6-9] 241268[10-15] 
	spk	 spk564[1-5] spk564[6-9] spk565[10-15] 


78.	tok	 wart ich schick der zwei bilder okay :D . • . _ 
	msg_id	 241627[1-6] 241628[7-8] 241629[9-11] 241630[12-14] 
	spk	 spk565[1-6] spk564[7-8] spk564[9-11] spk564[12-14] 


79.	tok	 ja vlt au weg dem .. okay alsoo das stimnt echt nsd 
	msg_id	 241855[1-6] 241856[7-13] 
	spk	 spk565[1-6] spk564[7-13] 


80.	tok	 name ich will ned :P haha okay emojiQsmirkingFace haha ich wirds usefinde 
	msg_id	 241907[1-1] 241908[2-4] 241909[5-5] 241910[6-8] 241911[9-9] 241912[10-13] 
	spk	 spk565[1-1] spk565[2-4] spk565[5-5] spk564[6-8] spk564[9-9] spk564[10-13] 


81.	tok	 au so en fründ .. hahah okay haha ehmm han voll de 
	msg_id	 242182[1-5] 242183[6-7] 242184[8-15] 
	spk	 spk565[1-5] spk565[6-7] spk564[8-15] 


82.	tok	 status schicke gsehnen ned emojiQgrinningFaceWithSmilingEyes hahha okay wart haha merci mediaQremoved haha 
	msg_id	 242382[1-5] 242383[6-8] 242384[9-10] 242385[11-11] 242386[12-15] 
	spk	 spk564[1-5] spk565[6-8] spk564[9-10] spk565[11-11] spk564[12-15] 


83.	tok	 wüsse chan mers gar nöd .. okee also er isch en bueb 
	msg_id	 242449[1-6] 242450[7-18] 
	spk	 spk565[1-6] spk564[7-18] 


84.	tok	 Letschti frag 26 täg emojiQdisappointedFace jaaa okee .. hahah die luegts scho 
	msg_id	 242481[1-5] 242482[6-14] 
	spk	 spk564[1-5] spk565[6-14] 


85.	tok	 ich suech no anderi :') hahahha okay emojiQfaceWithTearsOfJoy boahh hett kei -.- 
	msg_id	 242484[1-5] 242485[6-8] 242486[9-12] 
	spk	 spk564[1-5] spk565[6-8] spk564[9-12] 


86.	tok	 Dein _ orakrl orakel * Haha okay wart emojiQfaceWithTearsOfJoy emojiQsmirkingFace emojiQfaceWithTearsOfJoy emojiQfaceWithTearsOfJoy 
	msg_id	 242525[1-3] 242526[4-5] 242527[6-10] 242528[11-13] 
	spk	 spk565[1-3] spk565[4-5] spk564[6-10] spk565[11-13] 


87.	tok	 ? :/ jasicher passwort ? :/ oki gueet das pay-orakel mediaQremoved guet 
	msg_id	 242532[1-2] 242533[3-3] 242534[4-6] 242535[7-8] 242536[9-10] 242537[11-11] 242538[12-14] 
	spk	 spk565[1-2] spk564[3-3] spk564[4-6] spk565[7-8] spk565[9-10] spk564[11-11] spk564[12-14] 


88.	tok	 :D ja :( mach nonal haha okee ich like mich mal chlii 
	msg_id	 242578[1-1] 242579[2-5] 242580[6-18] 
	spk	 spk564[1-1] spk565[2-5] spk564[6-18] 


89.	tok	 jap und stell nomal eh frag okk emojiQfaceWithTearsOfJoy emojiQpersonWithFoldedHands emojiQokHandSign emojiQsliceOfPizza Holyy 
	msg_id	 242581[1-6] 242582[7-7] 242583[8-11] 242584[12-36] 
	spk	 spk565[1-6] spk564[7-7] spk565[8-11] spk564[12-36] 


90.	tok	 chli wahri sache sege emojiQfaceWithTearsOfJoy hahah okay Haha mini antwort pilar isch 
	msg_id	 242613[1-5] 242614[6-7] 242615[8-14] 
	spk	 spk564[1-5] spk565[6-7] spk564[8-14] 


91.	tok	 eifach wer du amigs willsch hahah okay ! wem heschs du verzellt 
	msg_id	 242636[1-5] 242637[6-14] 
	spk	 spk564[1-5] spk565[6-14] 


92.	tok	 sie ned sooo mega guet haha okk mediaQremoved hahah d pam so 
	msg_id	 242644[1-5] 242645[6-7] 242646[8-8] 242647[9-18] 
	spk	 spk565[1-5] spk564[6-7] spk565[8-8] spk565[9-18] 


93.	tok	 denn das ding da ? haha oki das ding da Haha :D 
	msg_id	 242703[1-5] 242704[6-10] 242705[11-12] 
	spk	 spk564[1-5] spk565[6-10] spk564[11-12] 


94.	tok	 also mir isch nüt ufgfqlle haha okk mercii np ;) e halb 
	msg_id	 242730[1-5] 242731[6-8] 242732[9-10] 242733[11-18] 
	spk	 spk565[1-5] spk564[6-8] spk565[9-10] spk564[11-18] 


95.	tok	 mach clari und du die leonie okk leonie spring ? haha kaa 
	msg_id	 242742[1-6] 242743[7-10] 242744[11-12] 
	spk	 spk565[1-6] spk564[7-10] spk565[11-12] 


96.	tok	 nee ich hand clari gmscht haha okk mac wenn mer eppis ivallt 
	msg_id	 242748[1-5] 242749[6-13] 
	spk	 spk565[1-5] spk564[6-13] 


97.	tok	 wenn mer eppis ivallt :D haha okay fallt der eppis ii ?! 
	msg_id	 242749[1-5] 242750[6-7] 242751[8-16] 
	spk	 spk564[1-5] spk565[6-7] spk565[8-16] 


98.	tok	 live chostet 80 rappe :D hehhehe okay machsch haha ? :') ned 
	msg_id	 242892[1-1] 242893[2-5] 242894[6-7] 242895[8-16] 
	spk	 spk564[1-1] spk564[2-5] spk565[6-7] spk564[8-16] 


99.	tok	 mer sie zrug nei mach nüt okk hör uf mediaQremoved hahah emojiQsmirkingFace 
	msg_id	 243052[1-3] 243053[4-6] 243054[7-9] 243055[10-10] 243056[11-12] 
	spk	 spk564[1-3] spk565[4-6] spk564[7-9] spk564[10-10] spk565[11-12] 


100.	tok	 d helena findet dich komisch hahaha okk merci emojiQsmilingFaceWithSmilingEyes haha denn hemmers 
	msg_id	 243072[1-5] 243073[6-9] 243074[10-18] 
	spk	 spk565[1-5] spk564[6-9] spk565[10-18] 


101.	tok	 erledigt und münd nüm drüber rese okee emojiQdisappointedFace haha ok jetzt du 
	msg_id	 243074[1-6] 243075[7-8] 243076[9-12] 
	spk	 spk565[1-6] spk564[7-8] spk565[9-12] 


102.	tok	 valbella isch wieder rosetag ? ahh okk :D oui jaadennsicher emojiQsmilingFaceWithSmilingEyes duu 
	msg_id	 243115[1-1] 243116[2-5] 243117[6-8] 243118[9-9] 243119[10-11] 243120[12-15] 
	spk	 spk565[1-1] spk564[2-5] spk564[6-8] spk565[9-9] spk564[10-11] spk564[12-15] 


103.	tok	 bi mer nöd sicher :/ haha okk :) haha viel prüefige ? 
	msg_id	 243157[1-5] 243158[6-8] 243159[9-12] 
	spk	 spk565[1-5] spk564[6-8] spk565[9-12] 


104.	tok	 28. schicksch am carlos emojiQsmirkingFace ahaa okay :) neiiii getrau mi nöd 
	msg_id	 243232[1-1] 243233[2-5] 243234[6-14] 
	spk	 spk564[1-1] spk564[2-5] spk565[6-14] 


105.	tok	 ? isch mini echt meinig ! okk mercii :) was hesch füre 
	msg_id	 243304[1-1] 243305[2-6] 243306[7-9] 243307[10-17] 
	spk	 spk564[1-1] spk565[2-6] spk564[7-9] spk564[10-17] 


106.	tok	 :) und no eh chlini haha okk also au chlini nikon weiss 
	msg_id	 243311[1-1] 243312[2-5] 243313[6-7] 243314[8-19] 
	spk	 spk564[1-1] spk565[2-5] spk564[6-7] spk565[8-19] 


107.	tok	 ? haha xfactor luege emojiQeyes hahahha okay kennsch ? oui oui ehmm 
	msg_id	 243331[1-1] 243332[2-5] 243333[6-7] 243334[8-9] 243335[10-11] 243336[12-29] 
	spk	 spk565[1-1] spk564[2-5] spk565[6-7] spk564[8-9] spk565[10-11] spk564[12-29] 


108.	tok	 verkehrt ume einigermasse guet us haha okk ich chlaus schnell und schick 
	msg_id	 243339[1-5] 243340[6-16] 
	spk	 spk565[1-5] spk564[6-16] 


109.	tok	 emojiQfaceWithTearsOfJoy haha egaal wart :D haha okay haha ? ? ? ? 
	msg_id	 243342[1-1] 243343[2-5] 243344[6-7] 243345[8-8] 243346[9-9] 243347[10-11] 243348[12-14] 
	spk	 spk565[1-1] spk564[2-5] spk565[6-7] spk564[8-8] spk565[9-9] spk564[10-11] spk565[12-14] 


110.	tok	 auu aber erst am abig haha okay viel test ? haa scho 
	msg_id	 243433[1-5] 243434[6-7] 243435[8-10] 243436[11-32] 
	spk	 spk564[1-5] spk565[6-7] spk564[8-10] spk565[11-32] 


111.	tok	 dinere ? hahah ja voll nachher okk mediaQremoved hahahah ja chli wisser 
	msg_id	 243524[1-2] 243525[3-6] 243526[7-7] 243527[8-8] 243528[9-12] 
	spk	 spk564[1-2] spk565[3-6] spk564[7-7] spk564[8-8] spk565[9-12] 


112.	tok	 als wärsch mis surfboard emojiQsurfer aah okay .. hahaha emojiQfaceWithTearsOfJoy emojiQsmirkingFace hahaha 
	msg_id	 243663[1-5] 243664[6-8] 243665[9-11] 243666[12-17] 
	spk	 spk565[1-5] spk565[6-8] spk564[9-11] spk565[12-17] 


113.	tok	 sie ja uf mim account haha okk merci aah voll hahahah jetzt 
	msg_id	 243749[1-5] 243750[6-8] 243751[9-16] 
	spk	 spk564[1-5] spk564[6-8] spk565[9-16] 


114.	tok	 haha ich bin eifach grau-schwarz hahah okee wart mal mercii mediaQremoved es 
	msg_id	 243801[1-5] 243802[6-9] 243803[10-10] 243804[11-11] 243805[12-19] 
	spk	 spk565[1-5] spk565[6-9] spk564[10-10] spk565[11-11] spk565[12-19] 


115.	tok	 auno eppis chaufe emojiQgrinningFaceWithSmilingEyes vorschlag ? oki danke . haha . haha 
	msg_id	 243814[1-6] 243815[7-9] 243816[10-11] 243817[12-22] 
	spk	 spk564[1-6] spk565[7-9] spk564[10-11] spk565[12-22] 


116.	tok	 ischni eisere klass * - * okay haha whaat ? echt ! 
	msg_id	 243869[1-6] 243870[7-8] 243871[9-12] 
