	msg	 das hemmer gnueg oft gmacht:D sie luegt ihn denn immer ah denn fregt er: staht die uf mich denn fangi a lache denn wirder mega root emojiQfaceWithTearsOfJoy[1-5] haha okay  emojiQokHandSign  emojiQpersonRaisingBothHandsInCelebration[6-9] hahaahahaha emojiQfaceWithTearsOfJoy  nachher chemeds echt zemme[10-15] 


12.	tok	 wart ich schick der zwei bilder okay :D . • . _ 
	msg	 hahah easy wart ich schick der zwei bilder[1-6] okay :D[7-8] .•.[9-11] _~_[12-14] 


13.	tok	 ja vlt au weg dem .. okay alsoo das stimnt echt nsd 
	msg	 haha ehm ja vlt au weg dem..[1-6] okay alsoo das stimnt echt nsd!!![7-13] 


14.	tok	 name ich will ned :P haha okay emojiQsmirkingFace haha ich wirds usefinde 
	msg	 haha aber es isch en englische name[1-1] ich will ned[2-4] :P[5-5] haha okay emojiQsmirkingFace[6-8] haha[9-9] ich wirds usefinde  emojiQsmirkingFace[10-13] 


15.	tok	 au so en fründ .. hahah okay haha ehmm han voll de 
	msg	 haha gott ich will au so en fründ..[1-5] hahah okay[6-7] haha ehmm han voll de vorschlag:o[8-15] 


16.	tok	 status schicke gsehnen ned emojiQgrinningFaceWithSmilingEyes hahha okay wart haha merci mediaQremoved haha 
	msg	 Ehmm chentisch mir vlt schnel les foti vomim status schicke gsehnen ned emojiQgrinningFaceWithSmilingEyes[1-5] hahha okay wart[6-8] haha merci[9-10] mediaQremoved[11-11] haha super merci :)[12-15] 


17.	tok	 ich suech no anderi :') hahahha okay emojiQfaceWithTearsOfJoy boahh hett kei -.- 
	msg	 Haha ich suech no anderi:')[1-5] hahahha okay emojiQfaceWithTearsOfJoy[6-8] boahh hett kei -.-[9-12] 


18.	tok	 Dein _ orakrl orakel * Haha okay wart emojiQfaceWithTearsOfJoy emojiQsmirkingFace emojiQfaceWithTearsOfJoy emojiQfaceWithTearsOfJoy 
	msg	  emojiQsmirkingFace  Dein_orakrl[1-3] orakel*[4-5] Haha okay wart emojiQfaceWithTearsOfJoy  emojiQsmirkingFace[6-10]  emojiQfaceWithTearsOfJoy  emojiQfaceWithTearsOfJoy  emojiQolderWoman[11-13] 


19.	tok	 chli wahri sache sege emojiQfaceWithTearsOfJoy hahah okay Haha mini antwort pilar isch 
	msg	 dooch kenn sie ebbe chan chli wahri sache sege  emojiQfaceWithTearsOfJoy[1-5] hahah okay[6-7] Haha mini antwort pilar isch scheisse:/[8-14] 


20.	tok	 eifach wer du amigs willsch hahah okay ! wem heschs du verzellt 
	msg	 haha guud seig eifach wer du amigs willsch[1-5] hahah okay! wem heschs du verzellt? emojiQfaceWithTearsOfJoy[6-14] 


21.	tok	 wenn mer eppis ivallt :D haha okay fallt der eppis ii ?! 
	msg	 haha okk mac wenn mer eppis ivallt:D[1-5] haha okay[6-7] fallt der eppis ii?! mir hend scho 2[8-16] 


22.	tok	 live chostet 80 rappe :D hehhehe okay machsch haha ? :') ned 
	msg	 haha schick a NNNN live[1-1] chostet 80 rappe :D[2-5] hehhehe okay[6-7] machsch haha?:') ned<br/>Zuu süchtig werde emojiQwhiteUpPointingIndex[8-16] 


23.	tok	 28. schicksch am carlos emojiQsmirkingFace ahaa okay :) neiiii getrau mi nöd 
	msg	 haha alsoo du musch couvert+geld+name+klass is sovfächli legge bis am 28.[1-1] schicksch am carlos emojiQsmirkingFace[2-5] ahaa okay :) neiiii getrau mi nöd.. :([6-14] 


24.	tok	 ? haha xfactor luege emojiQeyes hahahha okay kennsch ? oui oui ehmm 
	msg	 hänge dans mon bett  emojiQwhiteSmilingFace  du?[1-1] haha xfactor luege emojiQeyes[2-5] hahahha okay[6-7] kennsch?[8-9] oui oui[10-11] ehmm hesch eigentlich es egopic mit dinere kamera?:$ denn chani dini auge so geil mache :')[12-29] 


25.	tok	 emojiQfaceWithTearsOfJoy haha egaal wart :D haha okay haha ? ? ? ? 
	msg	  emojiQfaceWithTearsOfJoy[1-1] haha egaal wart:D[2-5] haha okay[6-7] haha[8-8] ?[9-9] ? ?[10-11] ? ? ?[12-14] 


26.	tok	 auu aber erst am abig haha okay viel test ? haa scho 
	msg	 ouu :/ auu aber erst am abig[1-5] haha okay[6-7] viel test?[8-10] haa scho no; do franz, fri latsch, nechst mo physik, di mathi und do musik.. ihr?[11-32] 


27.	tok	 als wärsch mis surfboard emojiQsurfer aah okay .. hahaha emojiQfaceWithTearsOfJoy emojiQsmirkingFace hahaha 
	msg	 du chasch so tue als wärsch mis surfboard emojiQsurfer[1-5] aah okay..[6-8] hahaha emojiQfaceWithTearsOfJoy  emojiQsmirkingFace[9-11] hahaha ich freu mich megaa :D[12-17] 


28.	tok	 ischni eisere klass * - * okay haha whaat ? echt ! 
	msg	 de best boifrend ischni eisere klass*-*[1-6] okay haha[7-8] whaat? echt![9-12] 


29.	tok	 aber ned haha emojiQseeNoEvilMonkey emojiQvictoryHand hahah okay haha :p mediaQremoved hahaha lass 
	msg	 Glaub aber ned haha emojiQseeNoEvilMonkey  emojiQvictoryHand[1-5] hahah okay[6-7] haha[8-8] :p[9-9] mediaQremoved[10-10] hahaha lass die blumen wachsen:') emojiQokHandSign[11-17] 


30.	tok	 ? haha nee egaal :D haha okay haha schicksch em carlos rose 
	msg	 hahah jaa wo?[1-1] haha nee egaal:D[2-5] haha okay[6-7] haha[8-8] schicksch  em carlos rose? emojiQsmirkingFace  emojiQhoneybee  emojiQrose[9-16] 


31.	tok	 vo ask ? Paypaymonster ? :D okay fein ! :) haha jaa 
	msg	 weisch no die vo ask? Paypaymonster?:D[1-6] okay fein! :)[7-10] haha jaa warum?[11-14] 


32.	tok	 ;( beste webber emojiQsmirkingFace haha jaa okay gymi isch au ned so 
	msg	 und jetzt huere scheisse ;([1-1] beste webber emojiQsmirkingFace[2-4] haha jaa okay gymi isch au ned so schlecht bestaht au nur us so tuee als zulose penne und zeichne emojiQfaceWithTearsOfJoy[5-25] 


33.	tok	 ahh :D hilf mer :( morn okay ? :) nee :( biitteeee 
	msg	 ahh:D[1-2] hilf mer:([3-5] morn okay? :)[6-9] nee :( biitteeee[10-12] 


34.	tok	 hoproo emojiQpersonRaisingBothHandsInCelebration emojiQheavyBlackHeart Einssiebeneinssieben emojiQheavyBlackHeart hahaha okidoki :) emojiQtwoHearts duu ?? weiss 
	msg	 Schuel isch schono geil aber halt am arsch und es hett huere schwierigi fächer: wirtschaft und recht hani mal zuegluegt>.< ich bliib hoproo emojiQpersonRaisingBothHandsInCelebration  emojiQheavyBlackHeart[1-3] Einssiebeneinssieben emojiQheavyBlackHeart[4-5] hahaha okidoki :)  emojiQtwoHearts[6-9] duu??[10-11] weiss nanig :/[12-14] 


35.	tok	 sind zchlii ! hahaha garantiert ned okay wennds ned akkzeptiere willsch Zeeit 
	msg	 heii sini sind zchlii![1-3] hahaha garantiert ned[4-6] okay wennds ned akkzeptiere willsch[7-11] Zeeit emojiQheavyBlackHeart[12-13] 


36.	tok	 formle drus chasch mache ;) ahh okay merci bim uuschlammere hets meistens 
	msg	 meistens isch s e bin.  emojiQpileOfPoo  wenn s quadratzahle drin het also zum bispil x^2/16/NNN/z^2u^2 &' das zweimal damit e bin. formle drus chasch mache ;)[1-5] ahh okay merci[6-8] bim uuschlammere hets meistens vil buechstabe &'gmeinsami teiler vode zahle[9-20] 


37.	tok	 mache :) emojiQsparklingHeart emojiQheavyBlackHeart emojiQgreenHeart emojiQgrowingHeart okidoki :) emojiQtwoHearts emojiQheavyBlackHeart gn8 brudi 
	msg	 jaa<br/>Chani nachrr mache :)  emojiQsparklingHeart[1-3]  emojiQheavyBlackHeart  emojiQgreenHeart  emojiQgrowingHeart[4-6] okidoki :)[7-8]  emojiQtwoHearts  emojiQheavyBlackHeart[9-10] gn8 brudi mues wider s handy abgeh -.- hab disch lieb :*  emojiQheavyBlackHeart  emojiQtwoHearts[11-24] 


38.	tok	 :() guet ? emojiQdisappointedFace ouhh :/ okay iaa klar chani verstah emojiQgrinningFaceWithSmilingEyes 
	msg	 heeii es tuet mer mega leid aber de célestine gahts grad ned so guet will ichs so guet mit allne han und sie grad voll strit ide klass hend desshalb würi lieber ned cho emojiQdisappointedFace  ich hoff du verstahsch das emojiQheavyBlackHeart  ich schick dir susch hüt abig mini tickets und denn chasch susch ja au mitem böhi oderso gah (usserd anna!:() guet?  emojiQdisappointedFace[1-4] ouhh :/ okay iaa klar chani verstah  emojiQgrinningFaceWithSmilingEyes  emojiQwinkingFace   keis problem :)  emojiQheavyBlackHeart  nee isch scho guet dankeh ;) hoff ihre gahts bald besser :/  emojiQtwoHearts  :))[5-31] 


39.	tok	 git - 8 x aha ^^ okay merci probiers nomal :) hmm 
	msg	 also duuh hesch nacher -6x^2 durch die 3x = -2x<br/>-2x mal 3x git -6x^2 (- mal minus git plus drum isch s denn null) und s andere git -8x[1-4] aha^^ okay merci probiers nomal :)[5-11] hmm &' denn hesch eigentlich wider minus mal minus git plus drum +8x also 17x+8x git 25x<br/>aber 25 gaht nöd dur 3 :/[12-43] 


40.	tok	 gaht nöd emojiQspeakNoEvilMonkey ohdoch emojiQspeakNoEvilMonkey emojiQheavyBlackHeart okidoki vil spass :) emojiQheavyBlackHeart emojiQtwoHearts 
	msg	 gaht nöd  emojiQspeakNoEvilMonkey[1-3] ohdoch emojiQspeakNoEvilMonkey  emojiQheavyBlackHeart[4-6] okidoki vil spass :)  emojiQheavyBlackHeart  emojiQtwoHearts[7-12] 


41.	tok	 : http://maps.google.com/?q=47.NNNNN,7.NNNNNN Dän chumi zo dir okay ? Jap Aber bisch chli 
	msg	 Standort: http://maps.google.com/?q=47.NNNNN,7.NNNNNN[1-2] Dän chumi zo dir okay?[3-8] Jap[9-9] Aber bisch chli zfrüeh wenn scho zrothrist bisch[10-17] 


42.	tok	 ca. Gegä diä 3 morn isch okay ? Werkzüg häsch alläs bi 
	msg	 Mir chömed so ca. Gegä diä 3 morn isch okay?[1-8] Werkzüg häsch alläs bi dir?[9-14] 


43.	tok	 isch au guet NNN NNN isch okay Goht dämfall no Bessor als 
	msg	 Ok morn isch au guet[1-3] NNN[4-4] NNN isch okay[5-7] Goht dämfall no[8-10] Bessor als NNNN[11-13] 


44.	tok	 lang Chunsch inor stund doh verbi okay ? Bi zwüsche 15 ab 
	msg	 Scho lang[1-1] Chunsch inor stund doh verbi okay?[2-8] Bi zwüsche 15 ab und halbi zgelti[9-15] 


45.	tok	 stundeplan im chopf redactedQ5tokens18characters redactedQ24tokens120characters Haha okay da d katalin au dihei 
	msg	 Ich han nid mal min stundeplan im chopf[1-3] redactedQ5tokens18characters[4-4] redactedQ24tokens120characters[5-5] Haha okay da d katalin au dihei gsi isch hani mers denkt und dir denn nüme gschribe[6-22] 


46.	tok	 mal s follä programm redactedQ30tokens139characters hm okidoki naja ... immerhiin 3 moned 
	msg	 hmmm<br/>na das isch ja no harmlos...zwar scheisse aber s het schlimmer chönä cho...di meiste exfründine verhalted sich nachere tränig äso...wils schwer isch öperem id auge ds luege wome s herz brochä hät, schlächds gwüsse und so...wi lang isch dän das heer?<br/>i hetti ledst summer ghürate...und jetzt hasst si mi und hät ä neui und i gsen si dauernd will mr de gliich kolegächreis händ...das isch doch mal s follä programm[1-4] redactedQ30tokens139characters[5-5] hm okidoki<br/>naja...immerhiin 3moned das chunt scho widr  emojiQwinkingFace<br/>scho easy...ha es diks fäll und bi immer sehr positiv  emojiQsmilingFaceWithSmilingEyes<br/>wonsch no dihei bi dä eltärä?[6-37] 


47.	tok	 heteros redactedQ4tokens17characters emojiQfaceWithStuckOutTongueAndTightlyClosedEyes redactedQ2tokens12characters redactedQ3tokens14characters redactedQ6tokens32characters okidoki schlaf schön , danke gliichfals 
	msg	 jup...und het gester nacht gad nochli lesbe dobe gha...ha immer gmeint i de berge gids nur heteros[1-1] redactedQ4tokens17characters[2-2]  emojiQfaceWithStuckOutTongueAndTightlyClosedEyes[3-3] redactedQ2tokens12characters[4-4] redactedQ3tokens14characters[5-5] redactedQ6tokens32characters[6-6] okidoki<br/>schlaf schön, danke gliichfals[7-12] 


48.	tok	 vorher parat mache redactedQ1tokens1characters redactedQ11tokens53characters emojiQdisappointedButRelievedFace okidoki do ? redactedQ4tokens23characters ich find 
	msg	 aber den chöntsch eigedli ja easy no es stündli mit mir am see henge...chasch di ja vorher parat mache[1-3] redactedQ1tokens1characters[4-4] redactedQ11tokens53characters[5-5]  emojiQdisappointedButRelievedFace  okidoki[6-7] do?[8-9] redactedQ4tokens23characters[10-10] ich find dich imfal ganz e blödi  emojiQfaceWithStuckOutTongueAndTightlyClosedEyes[11-18] 


49.	tok	 was tusch morn ? ? redactedQ10tokens49characters okidoki redactedQ4tokens24characters emojiQdisappointedButRelievedFace redactedQ3tokens14characters dumme kiffer 
	msg	 hey maus was tusch morn?[1-4] ?[5-5] redactedQ10tokens49characters[6-6] okidoki[7-7] redactedQ4tokens24characters[8-8]  emojiQdisappointedButRelievedFace[9-9] redactedQ3tokens14characters[10-10] dumme kiffer[11-12] 


50.	tok	 söle sta emojiQfaceWithTearsOfJoy redactedQ1tokens3characters redactedQ4tokens21characters hihi okidoki wedsch mer hälfä ? redactedQ2tokens7characters 
	msg	 ups...das mitm spatz het nöd söle sta  emojiQfaceWithTearsOfJoy[1-3] redactedQ1tokens3characters[4-4] redactedQ4tokens21characters[5-5] hihi okidoki[6-7] wedsch mer hälfä?[8-11] redactedQ2tokens7characters[12-12] 


51.	tok	 mediaQremoved mediaQremoved weles ? redactedQ2tokens10characters redactedQ3tokens14characters okidoki emojiQthumbsUpSign redactedQ1tokens1characters emojiQwinkingFace emojiQfaceThrowingAKiss redactedQ1tokens2characters 
	msg	 mediaQremoved[1-1] mediaQremoved[2-2] weles?[3-4] redactedQ2tokens10characters[5-5] redactedQ3tokens14characters[6-6] okidoki[7-7]  emojiQthumbsUpSign[8-8] redactedQ1tokens1characters[9-9]  emojiQwinkingFace  emojiQfaceThrowingAKiss[10-11] redactedQ1tokens2characters[12-12] 


52.	tok	 ? redactedQ5tokens21characters redactedQ4tokens22characters redactedQ1tokens3characters bi ? okidoki mediaQremoved mediaQremoved hups etz häds 
	msg	 wenn gads dir?[1-1] redactedQ5tokens21characters[2-2] redactedQ4tokens22characters[3-3] redactedQ1tokens3characters[4-4] bi?[5-6] okidoki[7-7] mediaQremoved[8-8] mediaQremoved[9-9] hups etz häds grad chli gräbläd[10-15] 


53.	tok	 zwätschgälis emojiQsmilingFaceWithOpenMouthAndSmilingEyes armä redactedQ1tokens1characters redactedQ7tokens34characters redactedQ3tokens15characters okidoki wünsch de ganz en tolle 
	msg	 joaaaa mir atmä zwätschgälis  emojiQsmilingFaceWithOpenMouthAndSmilingEyes[1-2] armä[3-3] redactedQ1tokens1characters[4-4] redactedQ7tokens34characters[5-5] redactedQ3tokens15characters[6-6] okidoki<br/>wünsch de ganz en tolle abig  emojiQwinkingFace<br/>dankedanke i halte mi hüt a DIÄ weisheit:[7-23] 


54.	tok	 lah ... han ja gseit dases okay isch ) oder ich nim 
	msg	 ... du bisch wieder online gsi, also gahni devo us das dis Handy wieder gfunde hesch - Lilian chasch du mir evt. segä was jetz los isch? Du hesch no Züg bi mir, den Mieti und Schlüssel heni au nonig übercho?!? Sorry aber du weisch nöd erst sit letscht Wuch das endi Februar usse musch - und jetz hemer scho afangs März... wenn s'Geld nonig hesch oder Zit zum zügle bruchsch, den wäri froh wenn mich ufm laufende haltisch! Also entweder isch das bis endi Wuch greglet (Zimmer gruumt, Mieti und Schlüssel abgeh - ussert Sache im Keller chasch no lah... han ja gseit dases okay isch) oder ich nim das selber it Hand, aber den musch am Schluss nöd umezicke!?![1-25] 


55.	tok	 am pfüsele ? redactedQ9tokens43characters redactedQ3tokens8characters hihi okidoki pfus guet und träum schön 
	msg	 wiso bisch den du noni am pfüsele?[1-3] redactedQ9tokens43characters[4-4] redactedQ3tokens8characters[5-5] hihi okidoki<br/>pfus guet und träum schön  emojiQwinkingFace  emojiQfaceThrowingAKiss[6-14] 


56.	tok	 so gmachd mediaQremoved redactedQ21tokens124characters redactedQ1tokens1characters hihi okidoki chchch de isch doch huere 
	msg	 so züg hend mir sledst mal ir 5.klass odr so gmachd[1-2] mediaQremoved[3-3] redactedQ21tokens124characters[4-4] redactedQ1tokens1characters[5-5] hihi okidoki<br/>chchch de isch doch huere geil[6-13] 


57.	tok	 joaaa es wird 7i redactedQ6tokens30characters redactedQ4tokens18characters okidoki ... bis wenn den no 
	msg	 joaaa[1-1] es wird 7i[2-4] redactedQ6tokens30characters[5-5] redactedQ4tokens18characters[6-6] okidoki...bis wenn den no?<br/>kuliooo  emojiQsmilingFaceWithSmilingEyes  emojiQthumbsUpSign[7-16] 


58.	tok	 erinnärä redactedQ12tokens61characters ach so emojiQfaceWithTearsOfJoy emojiQfaceWithTearsOfJoy okidoki mediaQremoved redactedQ2tokens13characters wer isch den 
	msg	 echt?...di hend sich ledst wuche bi dir gmuldä?!<br/>na i ha denkt i schiks dir mal...i ha mi etz mal agmuldä...<br/>mol sicher chani mi erinnärä[1-1] redactedQ12tokens61characters[2-2] ach so  emojiQfaceWithTearsOfJoy  emojiQfaceWithTearsOfJoy<br/>okidoki[3-7] mediaQremoved[8-8] redactedQ2tokens13characters[9-9] wer isch den din neue schatz?[10-16] 


59.	tok	 offe Jo und mir doch glich okay und wa würdsch du wölle 
	msg	 Jo so nach zuestand NNNN-NNNN oder halt noch obe offe[1-1] Jo und mir doch glich[2-6] okay[7-7] und wa würdsch du wölle öppe usgeh?[8-15] 


60.	tok	 wil da veraltet seg emojiQexpressionlessFace haha okay aber hesch dini au scho 
	msg	 Aber mini chli isch ebe mit elektrode, da hemer det ned gmacht wil da veraltet seg  emojiQexpressionlessFace[1-5] haha[6-6] okay[7-7] aber hesch dini au scho brucht?[8-14] 


61.	tok	 und denn söti scho do si okay easy sus alles okay ? 
	msg	 Besser andersmol, wil i bin gescht ned dehei gsi zume esse, denn het oma gseit sie macht da wa sie gescht het wele choche hüt und denn söti scho do si[1-6] okay[7-7] easy[8-8] sus alles okay?[9-12] 


62.	tok	 do si okay easy sus alles okay ? Jo ok emojiQgrinningFaceWithSmilingEyes Adventsrätsel 
	msg	 Besser andersmol, wil i bin gescht ned dehei gsi zume esse, denn het oma gseit sie macht da wa sie gescht het wele choche hüt und denn söti scho do si[1-2] okay[3-3] easy[4-4] sus alles okay?[5-8] Jo[9-9] ok[10-10]  emojiQgrinningFaceWithSmilingEyes<br/>Adventsrätsel!<br/><br/>Du fährst mit dem Auto und hältst eine konstante Geschwindigkeit.<br/>Auf Deiner linken<br/>Seite befindet sich ein Abhang. Auf deiner rechten Seite fährt ein riesiges Feuerwehrauto und hält die gleiche<br/>Geschwindigkeit wie du. Vor dir galoppiert ein Schwein, das eindeutig grösser ist als dein Auto und du kannst nicht<br/>vorbei. Hinter dir verfolgt dich ein Hubschrauber auf Bodenhöhe. Das Schwein und der Hubschrauber haben exakt deine<br/>Geschwindigkeit. Was unternimmst du, um dieser Situation gefahrlos zu entkommen ???<br/><br/><br/>Antwort:<br/>Vom Kinderkarussell absteigen und<br/>weniger Glühwein "saufen" !!!<br/>? ° ·  emojiQsnowflake ? · ? ? ? ? ? emojiQsnowflake<br/>?° ? ° ?? ? · ? ? ?<br/> emojiQsparkles Schöne  emojiQsparkles  ? · ? ? ?<br/>?weihnachtszeit emojiQfatherChristmas   emojiQsnowmanWithoutSnow ?<br/>  _?_? ? ? ? ? emojiQsnowflake  ? ?<br/>/____?/ ??? ? ? ?<br/>l??? |?| ? ? ? ? · emojiQsnowflake[11-178] 


63.	tok	 teuer wils uf inet usgleit isch okay zeig mol es föteli vomne 
	msg	 Jo glaubd isch aber teuer wils uf inet usgleit isch[1-6] okay[7-7] zeig mol es föteli vomne e30 zweitürer[8-15] 


64.	tok	 sust wuereds mi ned cho lo okay wenn chasch goh ? Er 
	msg	 Jo die werdeds au wuesse obs derfed sust wuereds mi ned cho lo[1-6] okay[7-7] wenn chasch goh?[8-11] Er het gseit isch glich, i han mol gseit am 19. Dez. Wel denn hani am nomi frei gno[12-31] 


65.	tok	 ihre geh het scho lang ueberschritte okay und de vom opa fahrt 
	msg	 Jo scho aber sie het jo do ihres zuegs wegem kat. Ned das er no ablit, wel sie het da limit wo de mech ihre geh het scho lang ueberschritte[1-6] okay[7-7] und de vom opa fahrt voll guet?[8-15] 


66.	tok	 zrug ok NNN k km isch okay ? Jo schwer zum sege 
	msg	 Jo i han en gfrogt er meint NNNN segs minimum, i wet aber das ern neu vorfüehre würd, aber de schribt ned zrug[1-1] ok[2-2] NNNk km isch okay?[3-8] Jo schwer zum sege, es git sotig wod noch 50k scho am arsch sind und setig wo mit NNNk no laufed wie en uhr, chunt halt drufah wied demit umgosch[9-42] 


67.	tok	 stockt denn chönt nockewelle kaputt si okay Müsste fascht uf de autobahn 
	msg	 Zum bispil wenn er ab ca. NNNNrpm nüm schön witerzieht uns stockt denn chönt nockewelle kaputt si[1-6] okay[7-7] Müsste fascht uf de autobahn mache aber hets in FL überhaupt eini?[8-20] 


68.	tok	 verhange hen und do nogholt hend okay aber nehme tüends nur 64 
	msg	 Vilicht hets e paar gha wo en verhange hen und do nogholt hend[1-6] okay[7-7] aber nehme tüends nur 64?[8-13] 


69.	tok	 , stärke schwäche und so sache okay mediaQremoved Hoi , chasch dem 
	msg	 Jo i weiss ned ob i denn "gsperrt" bin oder ob i nomol cha goh, wel sie tünd jo da blatt aluege und da isch jo theoretisch bim 2. Mol sglich wot aneschribsch, wel es isch so über selbstbewertig, stärke schwäche und so sache[1-6] okay[7-7] mediaQremoved[8-8] Hoi, chasch dem bitte mol en email schribe, so z.B. ob er ledersitz het oder sowas, eifacht zum luege ob er zrugschribt, wil mir schribt er scho sit einere wuche nüme[9-43] 


70.	tok	 gsi bi bim ne andre gsi okay magsch nüm do ane cho 
	msg	 Jo ne er isch chrank gsi bi bim ne andre gsi[1-6] okay[7-7] magsch nüm do ane cho?[8-13] 


71.	tok	 ? Jo dezent scho ? Jo okay hesch mol wegemne laptop glueged 
	msg	 z viel gsi?[1-1] Jo dezent[2-3] scho?[4-5] Jo[6-6] okay[7-7] hesch mol wegemne laptop glueged? i befürchte i bruch de ander denn bald[8-21] 


72.	tok	 ned ? passwort ? NNNN priis okay ? Ok jo isch guet 
	msg	 Gots ned?[1-2] passwort?[3-4] NNNN[5-5] priis okay?[6-8] Ok jo isch guet danke[9-13] 


73.	tok	 gern wils ned so bitter isch okay Sie hets mer sogar gratis 
	msg	 I hans au gern wils ned so bitter isch[1-6] okay[7-7] Sie hets mer sogar gratis geh  emojiQthumbsUpSign[8-14] 


74.	tok	 au nöd Do stot aber eis okay . bi mir amel zwei 
	msg	 weiss au nöd[1-2] Do stot aber eis[3-6] okay. bi mir amel zwei[7-12] 


75.	tok	 wenn isch de erst kurs ? okay . und wenn ischs probeschaffe 
	msg	 und wenn isch de erst kurs?[1-6] okay. und wenn ischs probeschaffe?[7-13] 


76.	tok	 glaub s isch wieder bizli besser okay hesch du ihri direkt nummer 
	msg	 Nei d mama isch mitem opa gsi han aber gescht no telefoniert, i glaub s isch wieder bizli besser[1-6] okay[7-7] hesch du ihri direkt nummer?[8-13] 


77.	tok	 aktualität im bezug zu hüt etc. okay und wieviel siite ? NNNN 
	msg	 Erfindig, entwicklig, aktualität im bezug zu hüt etc.[1-6] okay[7-7] und wieviel siite?[8-11] NNNN wörter, ileitig und hauptteil und NNNN zeiche ca. Er meint das seged 2-3 site aber da git chli meh[12-34] 


78.	tok	 eigentlich alles usm internet vorallem wikipedia okay da isch demfall erlaubtv ? 
	msg	 Jo eigentlich alles usm internet vorallem wikipedia[1-6] okay da isch demfall erlaubtv[7-11] ?[12-12] 


79.	tok	 detailfroge hesch denn ischs internet gäbiger okay und wie duesch d quelle 
	msg	 Jo kopiere dörfsches nöd, er lots dur so en scanner wo seit obs kopiert isch usem internet. Jo büecher hani am afang au gha, aber wend detailfroge hesch denn ischs internet gäbiger[1-6] okay[7-7] und wie duesch d quelle ageh?[8-14] 


80.	tok	 wits wär Öv isch ca. Glich okay het er gantwortet ? Nei 
	msg	 Was weiss ich isch nur e bispil zum der sege wie wits wär[1-2] Öv isch ca. Glich[3-6] okay[7-7] het er gantwortet?[8-11] Nei noned, isch glaub e garage oder so drum denki nur a werktags[12-25] 


81.	tok	 laufziit vom inserat fertig isch . okay jo wenns englisch chönd , 
